url_canonical,domain,counts,sample_thread_ids,sample_urls,first_seen_iso,last_seen_iso
https://www.cms.gov/files/document/mln901705-telehealth-services.pdf,cms.gov,1,thread_1461777861260108,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1461777861260108/,2024-05-01T19:02:28Z,2024-05-01T19:02:28Z
https://forms.gle/kNbb4D4CTRQfES1SA,forms.gle,1,thread_1453806662057228,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1453806662057228/,2024-04-19T16:23:40Z,2024-04-19T16:23:40Z
https://docs.google.com/document/d/1xpTJ_x3TvZHhfRSj70ANrULkc3yibXqu320PfdtLAqY/edit?usp=sharing%2A%2A%2A,docs.google.com,1,thread_1446877272750167,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1446877272750167/,2024-04-08T23:10:23Z,2024-04-08T23:10:23Z
https://www.nytimes.com/2024/04/07/us/health-insurance-medical-bills-takeaways.html,nytimes.com,1,thread_1446247429479818,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1446247429479818/,2024-04-07T22:46:08Z,2024-04-07T22:46:08Z
https://open.spotify.com/episode/1pU5uan9hBemV49cCEyzJc?si=TrRC3D9tRCaiEjlcaGtC4g,open.spotify.com,1,thread_1444872762950618,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1444872762950618/,2024-04-05T16:56:06Z,2024-04-05T16:56:06Z
https://podcasts.apple.com/us/podcast/stop-peeing-your-pants/id1736244444,podcasts.apple.com,1,thread_1444376926333535,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1444376926333535/,2024-04-04T22:33:52Z,2024-04-04T22:33:52Z
https://open.spotify.com/show/4RGXn9fF0FAUHcdyJppraj?si=TPVQlSW3RF6V3sEAyAczPw,open.spotify.com,1,thread_1444376926333535,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1444376926333535/,2024-04-04T22:33:52Z,2024-04-04T22:33:52Z
https://www.irenediamond.com/are-you-an-really-ic-or-employee,irenediamond.com,1,thread_1443593716411856,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1443593716411856/,2024-04-03T15:31:39Z,2024-04-03T15:31:39Z
https://docs.google.com/document/d/1w8_tCAqPFSY5vkpuRZfEZI-PiI5uNhXixX9WylS8FoA/edit?usp=sharing%2A%2A%2A,docs.google.com,1,thread_1438423016928926,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1438423016928926/,2024-03-27T00:19:04Z,2024-03-27T00:19:04Z
https://a.co/d/hZSy0XH,a.co,1,thread_1437002300404331,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1437002300404331/,2024-03-24T19:03:39Z,2024-03-24T19:03:39Z
https://www.canva.com/print/promotional-products/,canva.com,1,thread_1428150624622832,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1428150624622832/,2024-03-10T18:22:24Z,2024-03-10T18:22:24Z
https://www.moo.com/us/,moo.com,1,thread_1428150624622832,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1428150624622832/,2024-03-10T18:22:24Z,2024-03-10T18:22:24Z
https://www.cdc.gov/steadi/pdf/STEADI-Brochure-StayIndependent-508.pdf,cdc.gov,1,thread_1422064051898156,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1422064051898156/,2024-02-29T22:26:52Z,2024-02-29T22:26:52Z
https://www.genworth.com/,genworth.com,1,thread_1421804291924132,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1421804291924132/,2024-02-29T12:36:34Z,2024-02-29T12:36:34Z
https://boiefiling.fincen.gov/,boiefiling.fincen.gov,1,thread_1409071576530737,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1409071576530737/,2024-02-09T01:18:21Z,2024-02-09T01:18:21Z
https://blooddonor.massgeneral.org/donor/schedules/drive_schedule/6092,blooddonor.massgeneral.org,1,thread_1404761336961761,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1404761336961761/,2024-02-02T11:45:14Z,2024-02-02T11:45:14Z
https://blooddonor.massgeneral.org/donor/schedules/drive_schedule/6089,blooddonor.massgeneral.org,1,thread_1404761336961761,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1404761336961761/,2024-02-02T11:45:14Z,2024-02-02T11:45:14Z
https://knowledgebase.constantcontact.com/email-digital-marketing/articles/KnowledgeBase/7644-What-is-DMARC?lang=en_US,knowledgebase.constantcontact.com,1,thread_1404230440348184,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1404230440348184/,2024-02-01T13:57:36Z,2024-02-01T13:57:36Z
https://us02web.zoom.us/webinar/register/WN_6Y16T2vjTjeCeBBs0pscEQ,us02web.zoom.us,1,thread_1403835843720977,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1403835843720977/,2024-01-31T22:34:34Z,2024-01-31T22:34:34Z
https://www.indeed.com/job/pelvic-health-physical-therapist-2fc14bf5f0cd3528,indeed.com,1,thread_1403745680396660,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1403745680396660/,2024-01-31T18:23:55Z,2024-01-31T18:23:55Z
https://adaptiveequipmentcorner.com/product/afo-assist,adaptiveequipmentcorner.com,1,thread_1397700687667826,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1397700687667826/,2024-01-22T16:38:58Z,2024-01-22T16:38:58Z
https://intricateartseminars.com,intricateartseminars.com,1,thread_1391127004991861,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1391127004991861/,2024-01-12T15:26:53Z,2024-01-12T15:26:53Z
https://acrossthecontinuum.com/continuing-education-evidence-based-practice/,acrossthecontinuum.com,1,thread_1389456045158957,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1389456045158957/,2024-01-10T01:46:56Z,2024-01-10T01:46:56Z
https://www.fincen.gov/boi,fincen.gov,1,thread_1385640772207151,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1385640772207151/,2024-01-03T20:30:47Z,2024-01-03T20:30:47Z
https://www.webpt.com/blog/how-to-document-and-bill-for-home-based-outpatient-pt-services,webpt.com,1,thread_1382699139167981,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1382699139167981/,2023-12-29T22:10:04Z,2023-12-29T22:10:04Z
https://www.cms.gov/medicare/medicare-general-information/bni/downloads/abn-form-instructions.pdf,cms.gov,1,thread_1379400912831137,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1379400912831137/,2023-12-24T17:09:24Z,2023-12-24T17:09:24Z
https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.mvpphysiodr.com%2F%3Ffbclid%3DIwAR1CzJQ3UmTsR8LLX4wgs52EHmduCI3xBGsJLudU5WNoXDWa0txp94nlxes&h=AT39iszrRrcnY-WuTrVPm1rqplYu65B5vteQepkKV4L5ne_PkgywBWG2hFIyMA8zqjvRhq_pr0_rwl-bqAbY9-8hBe_xXJWAjatT7LmEWunv4wva_SalU5yCPv6sRz26GHwhJbxhqw&__tn__=-UK-R&c%5B0=,l.facebook.com,1,thread_1364911500946745,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1364911500946745/,2023-12-01T02:37:05Z,2023-12-01T02:37:05Z
https://instagram.com/alicia_blossompt?igshid=Ynp0cHNkcXB3anU2,instagram.com,1,thread_1355287601909135,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1355287601909135/,2023-11-14T21:32:00Z,2023-11-14T21:32:00Z
https://public.leginfo.state.ny.us/LAWSSEAF.cgi?QUERYTYPE=LAWS+&QUERYDATA=%24%24BSC1503%24%24%40TXBSC01503+&LIST=LAW+&BROWSER=EXPLORER+&TOKEN=27738319+&TARGET=VIEW,public.leginfo.state.ny.us,1,thread_1346591032778792,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1346591032778792/,2023-10-31T03:55:55Z,2023-10-31T03:55:55Z
https://www.op.nysed.gov/title8/regulations-commissioner-education/part-59,op.nysed.gov,1,thread_1346591032778792,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1346591032778792/,2023-10-31T03:55:55Z,2023-10-31T03:55:55Z
https://www.op.nysed.gov/title8/rules-board-regents/part-29,op.nysed.gov,1,thread_1346591032778792,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1346591032778792/,2023-10-31T03:55:55Z,2023-10-31T03:55:55Z
https://programs.uncagedclinician.com/.../Zu4coAno/checkout,programs.uncagedclinician.com,1,thread_1343012366469992,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1343012366469992/,2023-10-25T18:00:04Z,2023-10-25T18:00:04Z
https://programs.uncagedclinician.com/offers/Zu4coAno/checkout,programs.uncagedclinician.com,1,thread_1343012366469992,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1343012366469992/,2023-10-25T18:00:04Z,2023-10-25T18:00:04Z
https://www.instagram.com/reel/CyoXuV5OBQ4/?igshid=MzRlODBiNWFlZA%3D%3D,instagram.com,1,thread_1343205439784018,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1343205439784018/,2023-10-25T14:40:15Z,2023-10-25T14:40:15Z
https://www.massgeneral.org/assets/mgh/pdf/orthopaedics/sports-medicine/physical-therapy/mass-general-interval-throwing-program-for-little-league.pdf,massgeneral.org,1,thread_1326354844802411,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1326354844802411/,2023-09-28T15:02:27Z,2023-09-28T15:02:27Z
https://www.ppsimpact.org/apples-to-oranges-lease-or-buy/,ppsimpact.org,1,thread_1318102582294304,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1318102582294304/,2023-09-15T13:27:41Z,2023-09-15T13:27:41Z
https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.linkedin.com%2Fin%2Fpughhann%3Ffbclid%3DIwAR3ykk99upm4dLW40_-Fm_yB3Q3dT6wFlhon-WrWAwFsajTyV4-VCJxhizM&h=AT2_QPYQiGOXowl8fkV5LFtMs0RixtJ2JJjYyFUlLwc7DvumQLqBcH8MysWrBNEh3-XvcWF4wahI8bk3atMWN7FgAu67uvm8nI-udQEoQwvd8f44uIVxvAK-tVduaIWxotD-Hc5ud0VpPs7Em9DUdIM&__tn__=-UK-R&c%5B0=,l.facebook.com,1,thread_1313363949434834,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1313363949434834/,2023-09-07T22:07:11Z,2023-09-07T22:07:11Z
https://open.spotify.com/episode/3yxPV6VCg0VT7pBziNMQh9?si=gVkx4M9FSMGB4EhoAGHbXw,open.spotify.com,1,thread_1313304246107471,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1313304246107471/,2023-09-07T19:22:09Z,2023-09-07T19:22:09Z
https://www.competeeveryday.com/collections/preorders/products/preorder-uncaged-collab,competeeveryday.com,1,thread_1311933599577869,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1311933599577869/,2023-09-05T18:00:08Z,2023-09-05T18:00:08Z
https://urldefense.com/v3/__https:/explore.sxsw.com/e3t/Ctc/OL*113/c3yrK04/VW1zxV8mLJPBW7BPZKw3cf62YW5l3Nw351ZSRQN1vWRr-3qgyTW6N1vHY6lZ3mKVd3yLH1c212DW8D0PJ_1VpbsKW5WY50V6w-J5ZW56P3Gf91LnWDW3J15Zp3y0fhBN2ST7JVPvdkxV8MLbr11gg98W2x4wh23wFZydW267tWS5TTvywW48dD8y1GKlg5W8xZ6SY3VPhqmW4P8GQH6fMbXBW8G-KTk6B62jyW8sy6BB7D2LZ0W7Yy8YD87Gtj9W1FVgPN65CdsDW4R_mLP3YH7YtW4hRHCZ4tG1lcW2X1-2l5YT6dCW7WRcLF1BcZstW6BqyGf3QW1wPW3f5_bn1ssNLBf5HJx6-04__,urldefense.com,1,thread_1300865784017984,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1300865784017984/,2023-08-17T00:32:48Z,2023-08-17T00:32:48Z
https://docs.google.com/document/d/1PUt7lF3bvvePWE0XYkvUbU-uLpenbN4otCQHUiFQ8UY/edit?usp=sharing%2A,docs.google.com,1,thread_1300862264018336,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1300862264018336/,2023-08-17T00:20:24Z,2023-08-17T00:20:24Z
https://www.forbes.com/sites/richardnieva/2023/07/24/cigna-sued-over-algorithm-allegedly-used-to-deny-coverage-to-hundreds-of-thousands-of-patients/?sh=5c6394714b14,forbes.com,1,thread_1289843425120220,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1289843425120220/,2023-07-29T17:40:34Z,2023-07-29T17:40:34Z
https://us02web.zoom.us/webinar/register/WN_6_mUz9L7RMyhkxML76zpDA,us02web.zoom.us,1,thread_1288721625232400,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1288721625232400/,2023-07-27T17:17:06Z,2023-07-27T17:17:06Z
https://www.sarahealth.io/,sarahealth.io,1,thread_1288688675235695,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1288688675235695/,2023-07-27T16:18:42Z,2023-07-27T16:18:42Z
https://open.spotify.com/episode/1qcAD3aHUEHqaM3u2orHj0?si=ChRrq86HRZWj1a53AIO3xw,open.spotify.com,1,thread_1280075912763638,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1280075912763638/,2023-07-12T19:57:51Z,2023-07-12T19:57:51Z
https://www.brooksrunning.com/en_us/sports-medicine-program/,brooksrunning.com,1,thread_1265489744222255,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1265489744222255/,2023-06-20T02:08:13Z,2023-06-20T02:08:13Z
https://instagram.com/holistichealthptandwellness?igshid=MmIzYWVlNDQ5Yg%3D%3D,instagram.com,1,thread_1258725244898705,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1258725244898705/,2023-06-10T01:14:00Z,2023-06-10T01:14:00Z
https://www.indeed.com/job/physical-therapist-ac70743818ac764d?_gl=1%2A1ifz3n2%2A_gcl_aw%2AR0NMLjE2ODMwNjE0MDQuQ2owS0NRanc2Y0tpQmhENUFSSXNBS1hVZHlZbzFTcHg3dG9vbGp5R1pBZERWMjNISkx4TUJlXzVNZ3hOS3V5QkxRYUJvUDlDZEQzU1oyVWFBcnltRUFMd193Y0I.%2A_gcl_dc%2AR0NMLjE2ODMwNjE0MDQuQ2owS0NRanc2Y0tpQmhENUFSSXNBS1hVZHlZbzFTcHg3dG9vbGp5R1pBZERWMjNISkx4TUJlXzVNZ3hOS3V5QkxRYUJvUDlDZEQzU1oyVWFBcnltRUFMd193Y0I.%2A_gcl_au%2AMjA3NjQyOTMwMC4xNjc5OTE3NzY0,indeed.com,1,thread_1251829242254972,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1251829242254972/,2023-05-30T14:52:20Z,2023-05-30T14:52:20Z
https://open.spotify.com/episode/2HNHM9T8W2YuHmIapVsWeS?si=EO_ItckrTOyC6TsgtFuAUA,open.spotify.com,1,thread_1249073069197256,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1249073069197256/,2023-05-26T11:43:51Z,2023-05-26T11:43:51Z
https://instagram.com/theuntamedcreative.co?igshid=MzRlODBiNWFlZA%3D%3D,instagram.com,1,thread_1243453796425850,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1243453796425850/,2023-05-17T15:11:25Z,2023-05-17T15:11:25Z
https://www.instagram.com/reel/CsR-z_4vIry/?igshid=NTc4MTIwNjQ2YQ%3D%3D,instagram.com,1,thread_1242347063203190,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1242347063203190/,2023-05-15T22:59:45Z,2023-05-15T22:59:45Z
https://ptcompact.org/How-to-Get-Privileges,ptcompact.org,1,thread_1240132970091266,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1240132970091266/,2023-05-12T14:50:42Z,2023-05-12T14:50:42Z
http://ow.ly/ppgv50O5PlE,ow.ly,1,thread_1233482390756324,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1233482390756324/,2023-05-02T14:55:09Z,2023-05-02T14:55:09Z
https://www.primeptnepa.com/,primeptnepa.com,1,thread_1222166335221263,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1222166335221263/,2023-04-15T04:38:37Z,2023-04-15T04:38:37Z
https://l.facebook.com/l.php?u=http%3A%2F%2Fcms.gov%2F%3Ffbclid%3DIwAR2rSs-IlxbrUTnlXxh4mV3H6lgNtBN2TREaDTlz1JR1sjv4xyjkNBIkLFU&h=AT10SL2eMv7F0hdS1jBzyxO8HwCBof9av27eGT2PNiSX6GHiPAhOfX4zrBeqFByyh9zMtU1Y3mrsyZT8ZOav426LwxA2ukHcE-upipzmZjuhyjzugItrf87x7Wt70YdD&__tn__=-UK-R&c%5B0=,l.facebook.com,1,thread_1220637028707527,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1220637028707527/,2023-04-12T17:07:34Z,2023-04-12T17:07:34Z
https://www.nytimes.com/2023/04/04/well/move/physical-therapy-injury-treatment.html?smid=nytcore-ios-share&referringSource=articleShare,nytimes.com,1,thread_1216082719162958,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1216082719162958/,2023-04-05T05:55:34Z,2023-04-05T05:55:34Z
https://programs.uncagedclinician.com/app-launch-party,programs.uncagedclinician.com,1,thread_1206451556792741,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1206451556792741/,2023-03-20T17:27:28Z,2023-03-20T17:27:28Z
https://l.facebook.com/l.php?u=https%3A%2F%2Fprograms.uncagedclinician.com%2Fapp-launch-party%3Ffbclid%3DIwAR1CA_z3CFQuBOY-KfyISoz1mMekUw9vLX0AqG_PNAI73aOuZi_2KWrEUf4&h=AT2Z83GI8tI4W5q1vqDoNaa6JVZ-K_EBuqwYRuNa-RmHaUB4uSZzCu3ahMVGbLprp-7FdzKtgPgpn4Glk0YNFCHIjXrjUHAv4gX-QReZb4fGgKzOLyG0QT0zo73kUlEBq-5PdHNLotQHcNwEjCvl5xo&__tn__=R,l.facebook.com,1,thread_1206451556792741,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1206451556792741/,2023-03-20T17:27:28Z,2023-03-20T17:27:28Z
https://www.surveymonkey.com/r/2TYD3GC,surveymonkey.com,1,thread_1202584707179426,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1202584707179426/,2023-03-14T18:11:42Z,2023-03-14T18:11:42Z
https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.surveymonkey.com%2Fr%2F2TYD3GC%3Ffbclid%3DIwAR2M4VqbSCqj6KYhfAhu-ZupTLv1bRiHx_QRhqVgAzg2nC8sr5HS5gLgifE&h=AT3ag3IoiM7SVnPX_hxKftPP8sV9dUPVFxxMDkiK2Zea6l21GPU0j0Z58k77CRPHHHWj2frctnNy6NTdGVlN3WjyTwaNhogYsmWEDLTicvJrLw-GnSbqmvx1AgYNhrn3NEP6fZWeMifXDZJQOik6fM4&__tn__=-UK-R&c%5B0=,l.facebook.com,1,thread_1202584707179426,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1202584707179426/,2023-03-14T18:11:42Z,2023-03-14T18:11:42Z
https://instagram.com/activebodyactivelife?igshid=YmMyMTA2M2Y%3D,instagram.com,1,thread_1199165314188032,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1199165314188032/,2023-03-09T16:13:13Z,2023-03-09T16:13:13Z
https://instagram.com/tulsidesai1?igshid=YmMyMTA2M2Y%3D,instagram.com,1,thread_1199165314188032,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1199165314188032/,2023-03-09T16:13:13Z,2023-03-09T16:13:13Z
https://www.tiktok.com/@tulsides1?_t=8aVGshnlrhr&_r=1,tiktok.com,1,thread_1199165314188032,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1199165314188032/,2023-03-09T16:13:13Z,2023-03-09T16:13:13Z
https://www.citypt.com/profile/thomas-olesko/,citypt.com,1,thread_1194920061279224,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1194920061279224/,2023-03-03T14:39:05Z,2023-03-03T14:39:05Z
https://www.dir.ca.gov/dlse/faq_independentcontractor.htm,dir.ca.gov,1,thread_1194430744661489,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1194430744661489/,2023-03-02T20:20:45Z,2023-03-02T20:20:45Z
https://secure.ssa.gov/apps10/poms/images/SSA4/G-SSA-4734-U8-1.pdf,secure.ssa.gov,1,thread_1192409451530285,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1192409451530285/,2023-02-27T19:55:43Z,2023-02-27T19:55:43Z
https://samuelmerritt.az1.qualtrics.com/.../SV,samuelmerritt.az1.qualtrics.com,1,thread_1188052261966004,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1188052261966004/,2023-02-21T22:52:39Z,2023-02-21T22:52:39Z
http://nchpad.org/,nchpad.org,1,thread_1188052261966004,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1188052261966004/,2023-02-21T22:52:39Z,2023-02-21T22:52:39Z
https://ppsapta.org/join/,ppsapta.org,1,thread_1177225029715394,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1177225029715394/,2023-02-08T03:38:37Z,2023-02-08T03:38:37Z
https://docs.google.com/document/d/1ggqgyYE8QIHeuF67LkQ6qnaBEXuPkFaXxCZDzlkTTsw/edit?usp=sharing%2A,docs.google.com,1,thread_1156838508420713,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1156838508420713/,2023-01-11T23:46:51Z,2023-01-11T23:46:51Z
https://apnews.com/article/biden-technology-politics-business-9fb699837e8bf8ecd9c70dcf27699dcf,apnews.com,1,thread_1152392522198645,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1152392522198645/,2023-01-06T01:46:23Z,2023-01-06T01:46:23Z
https://relayfi.com/,relayfi.com,1,thread_1151517568952807,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1151517568952807/,2023-01-04T18:45:55Z,2023-01-04T18:45:55Z
https://docs.google.com/document/d/17IFvOU_nL0YNPL0P0eZJOspy-e8P8rcmavrNiyGg6Qs/edit?usp=sharing%2A%2A%2A,docs.google.com,1,thread_1139458590158705,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1139458590158705/,2022-12-20T17:10:34Z,2022-12-20T17:10:34Z
https://www.apta.org/advocacy/take-action/patient-action-center?_zs=HTOfV1&_zl=UNoj8,apta.org,1,thread_1133932614044636,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1133932614044636/,2022-12-15T00:38:34Z,2022-12-15T00:38:34Z
https://movement-x.com/careers/,movement-x.com,1,thread_1120221308749100,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1120221308749100/,2022-11-29T17:00:38Z,2022-11-29T17:00:38Z
https://moneymobilizer.com/choosing-the-best-pt-ot-malpractice-insurance-for-you/,moneymobilizer.com,1,thread_1113246039446627,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1113246039446627/,2022-11-20T15:31:45Z,2022-11-20T15:31:45Z
https://www.medpagetoday.com/special-reports/features/101767,medpagetoday.com,1,thread_1110974459673785,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1110974459673785/,2022-11-17T19:34:52Z,2022-11-17T19:34:52Z
https://www.hhs.gov/hipaa/for-professionals/privacy/guidance/business-associates/index.html,hhs.gov,1,thread_1094659271305304,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1094659271305304/,2022-10-29T17:03:11Z,2022-10-29T17:03:11Z
https://www.nognstudio.com/blog/why-seo-is-important-for-businesses,nognstudio.com,1,thread_1086485625456002,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1086485625456002/,2022-10-20T13:41:54Z,2022-10-20T13:41:54Z
https://us02web.zoom.us/j/86326394586?pwd=ZVJ1OXdOUkZ5aGlyTzBLVjUrNXUyZz09,us02web.zoom.us,1,thread_1085690808868817,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1085690808868817/,2022-10-19T14:36:09Z,2022-10-19T14:36:09Z
https://nam12.safelinks.protection.outlook.com/?url=https%3A%2F%2Fus02web.zoom.us%2Fj%2F86326394586%3Fpwd%3DZVJ1OXdOUkZ5aGlyTzBLVjUrNXUyZz09&data=05%7C01%7C%7Cba0be90fd4594111994308daaeb98332%7C84df9e7fe9f640afb435aaaaaaaaaaaa%7C1%7C0%7C638014409038227793%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&sdata=gaE19BzrnonaBFpI43pQuwFOgp8A%2FXAV9y8SogEFtbc%3D&reserved=0,nam12.safelinks.protection.outlook.com,1,thread_1085690808868817,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1085690808868817/,2022-10-19T14:36:09Z,2022-10-19T14:36:09Z
https://www.judgify.me/public-voting/BKUWomenBusinessChallengeVote?lan=en,judgify.me,1,thread_1073025253468706,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1073025253468706/,2022-10-05T15:23:36Z,2022-10-05T15:23:36Z
https://aptageriatrics.org/events/courses/balance-fall-prevention-course/,aptageriatrics.org,1,thread_1069748687129696,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1069748687129696/,2022-10-02T00:19:01Z,2022-10-02T00:19:01Z
https://open.spotify.com/episode/5TLej9r0T3l1BDF9Lnodh5?go=1&sp_cid=13c67e83728a1d0473fa23a4c1399186&nd=1,open.spotify.com,1,thread_1068694327235132,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1068694327235132/,2022-09-30T19:36:02Z,2022-09-30T19:36:02Z
https://www.onpointmvp.com/concierge-mobile-therapy,onpointmvp.com,1,thread_1053725495398682,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1053725495398682/,2022-09-12T22:50:14Z,2022-09-12T22:50:14Z
https://m.facebook.com/customcarerehab/,m.facebook.com,1,thread_1043854866385745,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1043854866385745/,2022-08-30T23:32:20Z,2022-08-30T23:32:20Z
https://www.chicago.gov/city/en/depts/bacp/provdrs/business_support_tools/svcs/workshopsandwebinars.html,chicago.gov,1,thread_1035636533874245,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1035636533874245/,2022-08-19T12:54:03Z,2022-08-19T12:54:03Z
https://docs.google.com/document/d/168PrW1SDNGyC3QiVTJ_dz2DgdvUL3ZRpy3gPnNmSDEg/edit?usp=sharing%2A,docs.google.com,1,thread_1024491474988751,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1024491474988751/,2022-08-04T00:05:46Z,2022-08-04T00:05:46Z
https://podcasts.apple.com/us/podcast/the-uncaged-clinician/id1419165668?i=1000569751893,podcasts.apple.com,1,thread_1014533952651170,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1014533952651170/,2022-07-20T18:54:07Z,2022-07-20T18:54:07Z
https://www.provwellpt.com/services,provwellpt.com,1,thread_1008560076581891,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1008560076581891/,2022-07-12T16:53:20Z,2022-07-12T16:53:20Z
https://publications.tnsosfiles.com/rules/1150/1150-01.20180709.pdf,publications.tnsosfiles.com,1,thread_1007798503324715,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1007798503324715/,2022-07-11T15:28:55Z,2022-07-11T15:28:55Z
https://youtu.be/fQgSGqX71SE,youtu.be,1,thread_1002416403862925,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1002416403862925/,2022-07-03T23:31:35Z,2022-07-03T23:31:35Z
https://www.cms.gov/Outreach-and-Education/Medicare-Learning-Network-MLN/MLNProducts/Downloads/OutptRehabTherapy-Booklet-MLN905365.pdf,cms.gov,1,thread_1002260277211871,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1002260277211871/,2022-07-03T17:20:02Z,2022-07-03T17:20:02Z
