source_type,thread_id,comment_id,createdAt_iso,url,engagement,tags_triggered,text_snippet
thread,thread_1618239098947316,,2024-12-09T21:50:39Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1618239098947316/,146,offer,It’s been impossible to hire a PT/DPT. What do y’all suggest? In Sarasota off Honore. If anyone knows of anyone.
thread,thread_1195784311192799,,2023-03-04T21:22:23Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1195784311192799/,146,offer,"I’ve been a cash based therapist and personal trainer for a year now working out of my home studio. I’m still really struggling with my fees. My therapy clients are my easiest. I see them, they leave, and I’m done. My personal training clients require significant more work. I see them, they leave..."
thread,thread_1793090358128855,,2025-07-18T15:02:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1793090358128855/,145,offer,"I've only been an OT for 4 years and I'm burnt out as I suffer from imposter syndrome. (I'm short and look young) I am ready to get out of this field due to my personal mental health, political red tapes, productivity standards, and decreased quality of life. I know a RN who did the acupuncture m..."
thread,thread_1283220289115867,,2023-07-18T04:14:44Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1283220289115867/,155,,Exposure. No one can really be serious. it’s been 24 hours. My guess was 625 the first day. This is how many people have signed requesting APTA help intervene (this one specifically UHC) with fraudulent insurance companies. This is EXACTLY what I ran into filing my class action wage labor suits. ...
thread,thread_1476809096423651,,2024-05-24T00:06:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1476809096423651/,154,,Random question what is everyone's favorite pair of shoes for work? My recent pair of nikes have been a disappointment. Considering trying xeroshoes. Any recs? Thanks yall.
thread,thread_1457187855052442,,2024-04-24T22:02:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1457187855052442/,154,,**NON-COMPETES are NO MAS!!** *HUUUGE WIN* and a *MASSIVE SIGH OF RELIEF* for anyone looking to start their own practice! 🙌💪🎉🥳💯
thread,thread_1304670576970838,,2023-08-23T21:54:48Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1304670576970838/,144,outcome,I have a client who's feeling really down about her TKR that she can't get full ROM out of. She's 4 months post op and current AROM is 6-103. Dr refuses to do a MUA bc he was worried he'd break her femur (she has extensive scar tissue from an accident thirty years ago). No other surgeon will touc...
thread,thread_1132710057500225,,2022-12-13T18:17:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1132710057500225/,154,,We did it!!!!! Entering new patient #150 for 2022!!!
thread,thread_1434254594012435,,2024-03-20T16:56:15Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1434254594012435/,133,testimonial|discovery call,"I want to give a testimonial to Kevin DeGroot, Josh Payne, David Bayliff, and all the staff at UNCAGED CLINICIAN. My partner and I left our full time jobs at the end of September 2023 and were very nervous about how long it would take us to replace our salaries again with starting from zero. Beca..."
thread,thread_1170940710343826,,2023-01-30T14:37:58Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1170940710343826/,153,,"Anyone have a resource for guidelines for website compliance? Building my website now! I.e. privacy policies, terms and conditions, etc."
thread,thread_993676328070266,,2022-06-21T16:07:01Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/993676328070266/,152,,New Niche alert. I had a patient call me this morning who is gradually losing her vision and would like to pay me to go to the Apple Store to learn their new assistive technology and then see her in the home to apply it ￼￼
thread,thread_1803220810449143,,2025-07-30T19:37:56Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1803220810449143/,141,word of mouth,Stopping in to leave a very Biased opinion. I just hit my first huge month since going full time in my mobile business. I attribute a ton if it to the wisdom and advice of David Bayliff!!! He has helped me every step of the way! Taught me how to approach other professionals with a serving attitud...
thread,thread_1770977260340165,,2025-06-21T15:48:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1770977260340165/,151,,SPECIAL ANNOUNCEMENT!! 📣 And a WELCOME to the newest members!! 🎉
thread,thread_1399373060833922,,2024-01-25T02:21:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1399373060833922/,151,,Was just scrolling and came across this. She charges 165 as a nail tech… meanwhile PTs struggle to do the same… CHARGE YOUR WORTH!
thread,thread_1627879391316620,,2024-12-23T00:59:53Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1627879391316620/,150,,Is this a real thing? I never did this
thread,thread_1792629978174893,,2025-07-18T02:09:32Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1792629978174893/,138,review,"Are you aware that at any time, a politically appointed (not elected) state board can strip you of your license — your career, your reputation, your livelihood — over a treatment you’ve never received a single complaint about? They don’t even need to cite a valid regulation. In fact, they don’t h..."
thread,thread_1303549233749639,,2023-08-21T20:34:43Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1303549233749639/,148,,"Hello everyone, I am anonymously posting this to avoid having issues at my current full time job. I want to know if it is actually possible to go solo with an LLC, mostly do cash based and grow at least to a decent salary? Who has done this? Who has made it happen in the last year? I would like t..."
thread,thread_1288774248560471,,2023-07-27T19:34:39Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1288774248560471/,148,,Today I let my boss know that I will be leaving my position and I will be 100% invested in my own company. I was not working there currently but still employed in case I wanted to pick up any shifts when business was slow. I now feel confident that I will make my company work. There may be some s...
thread,thread_1405151983589363,,2024-02-03T00:29:15Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1405151983589363/,147,,"Find your tribe. Find the people that inspire you, and give you hope. Entrepreneurship is hard…really freaking hard. It was never meant to be done alone. It’s a supportive tribe of people like this that help you weather the storms, make the right decisions, and keeping moving onward and upward ⛰️ 🦁"
thread,thread_1013271462777419,,2022-07-19T03:45:43Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1013271462777419/,146,,"Ever have those days where you’re 100% confident that starting your own biz is the best thing and you’re gonna rock it, followed by a day where you’re 100% terrified and question what the heck you’re thinking? Please tell me it’s not just me!"
thread,thread_1001477930623439,,2022-07-02T14:33:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1001477930623439/,146,,"So, Im official!!! After bootcamp, I officially quit my job and started Key Performance, LLC. My first full week, I had 26 patients scheduled! It was insane!!!! I have been doing a side hustle for about 3 months, but decided to jump. My first snags to old school came up this week. And I need a li..."
thread,thread_969789780458921,,2022-05-18T15:01:32Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/969789780458921/,146,,If you think you are charging too much … this is the receipt for the ALTERATiONS on my daughters size 2 prom dress! She made a bustle in the back. I didn’t time her but I’m betting less than 2.5 hours for sure. She has an 8’x8’ area inside of a cleaners. Think about that. FYI. She doesn’t speak E...
thread,thread_996497231121509,,2022-06-25T16:34:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/996497231121509/,135,discount,"Cash-based pt 1st visit: Family wants the pt to walk. Pt is hoyer lift, confused, uncooperative. Family thinks the rate should be 25% less because of how much the other PT is charging. (Hired to be supplemental, since pt receives 3x/wk, wants another 2 days that the other PT cannot fulfill. Dilem..."
thread,thread_1145233376247893,,2022-12-27T16:59:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1145233376247893/,144,,"Hey all. Any recommendations on Jane App vs. PT Everywhere? Hoping to start taking clients for my cash-based PT biz in Feb and looking to select an EMR that streamlines everything (scheduling, documentation, HEP, billing/invoice/superbills, etc.)!"
thread,thread_1230889314348965,,2023-04-28T14:01:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1230889314348965/,133,promo,"So, get this: Samuel anointed David to be king right in front of his dad and brothers. Can you believe it? They didn't believe in him and even left him out in the fields with the sheep when Samuel came around. And to top it off, his own brothers made fun of him and tried to bring him down. But Da..."
thread,thread_1120852125352685,,2022-11-30T12:44:17Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1120852125352685/,143,,"Update. All cleaned. Got my EMR. Got my faxing service. Marketing Photoshoot today!!!! Waiting on branding, logo, website, and social media marketing but it’s all starting today!! My goal was 10 visits a week. I know it’s only been ONE week of hitting my goal, but I had 10 visits this week and I’..."
thread,thread_1228323094605587,,2023-04-24T14:39:54Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1228323094605587/,141,,"Great idea for anyone afraid to start. I found out this morning my state, Illinois on average for a facility that accepts Medicaid has a wait list of 1300 patients, approximately 8 to 9 months To be seen for ￼for physical therapy. Start here."
thread,thread_1145141596257071,,2022-12-27T14:46:02Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1145141596257071/,131,script,"I am contemplating adding a subscription type service for PT. A monthly fee. I am wondering if anyone here had successfully done something like this? I starting completely mobile, but am now hybrid. I want to grow my in person/clinic visits and hoping to add some value by doing this. Any insight ..."
thread,thread_1680431342728091,,2025-03-03T18:49:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1680431342728091/,140,,"So for all those that think PTs, PTAs, OTs, OTAs, and billers do not go to jail and that it must be okay because we got paid and everyone does it, you might want to google search Hertel and Brown case. 20 therapists, assistants, and billers indicted plus the company. 17 of the PTs, PTAs, and bill..."
thread,thread_1444376926333535,,2024-04-04T22:33:52Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1444376926333535/,140,,"I wanted to share a HUGE win 🥳 I JUST launched my first online course for stress and urge incontinence! This is geared towards women of all ages, but mainly the 20-50 y/o crowd! I wanted to make this more accessible if moms weren’t able to work with me in person. Check it out and let me know what..."
thread,thread_1739292726841952,,2025-05-12T13:00:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1739292726841952/,128,result,Anyone use shockwave therapy in their clinics? Looking for recommendations on machines and most importantly results!
thread,thread_1615777062526853,,2024-12-06T12:25:05Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1615777062526853/,118,cta|review,"Update: thank you everyone for the feedback. After your feedback I sent an invoice via certified mail (so they couldn’t say they didn’t receive it). I also sent them a message letting them know I was cancelling their next appointment as I hadn’t heard from them, that the equipment needed to be re..."
thread,thread_1618964265541466,,2024-12-10T23:10:17Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1618964265541466/,137,,Anyone hired VA’s for their biz? I’ve hired 2! Totally worth it! 🔥💯
thread,thread_1510020113102549,,2024-07-13T14:30:58Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1510020113102549/,117,word of mouth|offer,"With the inspiration from this group, and a lot of encouragement from family, friends, and former patients, I started my mobile concierge practice 1 month ago. In 4 weeks I billed $20K in services. I haven’t networked with doctors offices or done any marketing - just word of mouth around town. Be..."
thread,thread_1676245086480050,,2025-02-26T14:36:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1676245086480050/,106,referral|review|promo,"To recertify a board-specialty…or not? I would love some discussion from the hive mind to help me mentally work through this. I have a board specialty, and am proud of the hard work that went into obtaining it years ago, but beyond the initial boost in knowledge in my specialty area, I can’t say ..."
thread,thread_1397112427726652,,2024-01-21T22:36:15Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1397112427726652/,136,,"Just sharing with like minds. This is my grandmas knee X-ray (permission to post). She has her TKA scheduled Tuesday this week. What the HECK!! Calcified quad tendon? Her joint surfaces actually look pretty good, right? I don’t read X-ray a lot but dang. How did this happen lol. And/or what the h..."
thread,thread_1640542673383625,,2025-01-09T17:38:14Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1640542673383625/,135,,I have salaried PT’s at my office. We are closing down tomorrow due to potential bad weather where we are. Would this count as a day off for the PT’s and they use PTO? I’m not sure how to go about doing this since we have never had this happen.
thread,thread_1225030881601475,,2023-04-19T11:29:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1225030881601475/,105,offer|promo|result,"Is anyone using red light therapy beds in their practice? We’ve had multiple inquires about it recently as there is no one in our geographical area offering it so we’ve star￼ted to research it more. What are you marketing it for: pain/inflammation relief, neuropathy, sports recovery, body contour..."
thread,thread_1214652319305998,,2023-04-02T20:42:35Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1214652319305998/,115,review|offer,Hi Everyone! I am so grateful for this community for keeping the vision alive and the passion in my heart. I left my outpatient job earlier this year and when initially meeting with an attorney was told my non-compete most likely wasn’t valid and that if I was providing mobile cash services (that...
thread,thread_1131849477586283,,2022-12-12T21:03:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1131849477586283/,135,,"For therapists that built their practice website on their own , what website builder did you use and would you recommend it? I don’t have any coding knowledge. I would like to use a website builder that would allow me to make changes to my website even after it goes live. I would greatly apprecia..."
thread,thread_1695068184597740,,2025-03-21T13:39:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1695068184597740/,134,,"So looking again with frustration at all the other practices that encroach no matter how inappropriate. Maybe not taught kinesiology, physiology for a reason. Where is APTA protecting us. Other than dry needling. I can do more with less restrictions as a trainer or massage therapist. Sorry but fr..."
thread,thread_1670673023703923,,2025-02-19T17:21:35Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1670673023703923/,124,review,"Wondering if any of you pay your employees per patient that they see rather than per hour? We do charge a no-show or cancellation fee, but I have had quite a few lately and I don't feel like my PT's who are in the office are incentivized enough to maybe contact somebody on the waiting list when t..."
thread,thread_1456890458415515,,2024-04-24T12:16:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1456890458415515/,124,review,"I’m doing research on red light therapy, have never used it, debating if I want to add that to my mobile practice. A chiropractor I met sent me this link. Does anyone know about these products at this website? They claim to use a different technology than traditional red light therapy. Has anyone..."
thread,thread_1310357376402158,,2023-09-02T14:43:05Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1310357376402158/,134,,"Hey friends. I had a new patient come in this week with bed bugs literally crawling on her. I picked them off and smashed them between my fingers as I saw them 😫. I felt bad because she was embarrassed and admitted she’s had a bug problem. Turns out, she lives in an apartment where my bug guy say..."
thread,thread_1150668295704401,,2023-01-03T15:08:37Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1150668295704401/,134,,"Dan Lankenau and I started our private mobile practice, Allied Therapy Partners, 2 years ago and this is where we are now. You all can do it too! Go out there and crush your 2023! Happy new year everyone and thanks for the continued answering of questions, feedback and support."
thread,thread_974637156640850,,2022-05-25T12:16:20Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/974637156640850/,134,,"Hey all - some of you know me well, others don't but I'm trying hard to push to win this this year. If you don't mind taking literally a minute to vote for us as best PT in Pensacola I would appreciate it! There is literally a chiropractor leading the way who does not employ a physical therapist!..."
thread,thread_1802486223855935,,2025-07-29T23:08:50Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1802486223855935/,133,,"Not sure if I can post this here - lmk where I can post if not allowed: Update: 10/7/25 @6mos post-op (4/11/25 Surgery) For those who commented on recs and knowledge, thank you! Here is the status of her shoulder. We’ve gotten 3 other opinions from ortho docs and they all agree it looks like it’s..."
thread,thread_1456510245120203,,2024-04-23T21:41:46Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1456510245120203/,133,,FYI
thread,thread_1235635113874385,,2023-05-05T18:10:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1235635113874385/,123,referral,"""$500k/year"" That's what someone just told me they had sitting there unbilled or clients that are being turned away because they can't find qualified therapists. First- it's amazing what our clients are accomplishing in their practices that this is what's waiting in referrals and being turned awa..."
thread,thread_1150984962339401,,2023-01-04T01:49:33Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1150984962339401/,123,script,"Need some advice. I’m starting up my mobile cash-pay practice this week. I had four clients scheduled to eval on Friday. One of them had contacted me by phone several weeks ago to get on the schedule, and I had asked her if she had checked out the website for information, and she said she did and..."
thread,thread_1257734644997765,,2023-06-08T16:58:13Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1257734644997765/,122,result,What certifications and extra training has resulted in the biggest ROI for all you cash based peeps?
thread,thread_1234368047334425,,2023-05-03T23:03:03Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1234368047334425/,132,,"1 year…2 months … and 3 days later. I am entering new patient #199 and #200 in my system. 🥳🥳🥳🥳 it’s been quite the road shutting down my first company due to a fraudulent business partner that left me re-starting at -25,000…. Wish it was as easy as 1,2,3 but… I knew I didn’t come that far to only..."
thread,thread_1159885004782730,,2023-01-15T18:38:45Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1159885004782730/,122,offer,Can I get some feedback on my new marketing posts I am working on?
thread,thread_1660217784749447,,2025-02-05T17:05:27Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1660217784749447/,130,,The first photo came up in my memories today. It was my first “office” 10 years ago. It was a 6x10 walk in closet in a chiropractor’s office that I turned into a cozy therapy room. My table was on furniture sliders it was so small. Don’t ever let someone tell you a space is too small to launch yo...
thread,thread_1608567869914439,,2024-11-26T13:21:29Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1608567869914439/,130,,I am officially UNCAGED!!!!! I cannot tell you how helpful this group has been for information and support. Thank you all!
thread,thread_1451314018973159,,2024-04-15T21:45:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1451314018973159/,130,,What is your biggest challenge right now in your business? ⬇️
thread,thread_1183066749131222,,2023-02-15T12:43:39Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1183066749131222/,100,cta|referral|word of mouth,"Can we talk social media? Have you found social media presence to be a big boost to your business, and if so, which platform has worked best for you? I'm toying with the idea of really increasing my presence on Instagram. Honestly I love the platform so it would be more for fun, with minimal expe..."
thread,thread_1863210521116838,,2025-10-07T14:21:41Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1863210521116838/,129,,"Patient is fully aware of her $45 copay. Go out to her home, spend an hour to eval, provide HEP, great session. Patient says “oh I wish I started my hand therapy with you, you’re fabulous “ blah blah At the end of the session I say “ok so we’re all set for today. How would you like to handle your..."
thread,thread_1506968273407733,,2024-07-08T22:30:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1506968273407733/,129,,Curious... What's the biggest challenge you're facing this week?
thread,thread_1389456045158957,,2024-01-10T01:46:56Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1389456045158957/,119,review,Looking for recommendations on continuing education. Bonus if it's a certification or as a business owner it opens up another revenue stream. Open to all options but I'm leaning toward something to enhance my manual skills. Thanks!
thread,thread_1299081534196409,,2023-08-16T13:00:36Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1299081534196409/,129,,Do you know when everything changed for me in business? When I stopped reading everything and looking for the secret sauce. I read over 110 business books when I first started my practice in 2016… I still made tons of mistakes and had to learn on the fly. And the most eye-opening part? I’ve re-re...
thread,thread_1062198457884719,,2022-09-23T13:03:52Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1062198457884719/,119,referral,I just got a referral from this doctor. First one. I have heard of him. Now look here. Read that twice. That’s how good he is. You can be too.
thread,thread_975818196522746,,2022-05-27T04:00:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/975818196522746/,129,,"I wanted to share a small victory. Prior to this week, I had 3 patients on my caseload being mobile for the last 3 months. But I kept going to MD offices to market every week in my down time. This week, I went from 3 patients to having 3 more evals faxed to me, which blows my mind. In addition, I..."
thread,thread_1409071576530737,,2024-02-09T01:18:21Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1409071576530737/,128,,"For anyone with a business that your started before 2024, there are two legal things you need to do by the end of the year: 1. Authenticate Your Domain through your email provider (to comply with a new law and not have your emails go to spam) 1. File for BOI (to confirm you are the owner) - https..."
thread,thread_1325866024851293,,2023-09-27T19:37:59Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1325866024851293/,128,,Pre-UNCAGED Success Council LIVE team meeting!
thread,thread_1642808596490366,,2025-01-12T21:32:58Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1642808596490366/,127,,"Get comfortable talking about pay. I was at a dry needling course this weekend and met multple cash PTs. It was interesting hearing the spectrum of what others were charging for regular visits . Per visit some charged 110, some 225 and one guy charges 400 per visit for his Utah practice . I have ..."
thread,thread_1202419140529316,,2023-03-14T14:03:29Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1202419140529316/,126,,So PT can’t accept cash from a Medicaid patient if they want more services but they can pay a diatician?? 🤡🤡🤡🤡🤡 Logic??
thread,thread_1193597518078145,,2023-03-01T16:58:45Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1193597518078145/,126,,MAJOR ANNOUNCEMENT. TLDR: register for the Uncaged Clinician Community and App launch party using the link in the comments! Honestly this is the biggest thing we've ever done at Uncaged Clinician and our team is so excited to start sharing it with you! We're in a unique position that we've been a...
thread,thread_1848690965902127,,2025-09-21T20:40:04Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1848690965902127/,125,,What are each of your niches that you pursue as uncaged clinicians? Another way to answer this is what is your ideal client?
thread,thread_1737555197015705,,2025-05-10T02:49:32Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1737555197015705/,115,referral,"Hi everyone! I started my mobile cash based pelvic floor PT practice about 2 months ago. After going to countless doctors, I'm realizing this is not the best way to market. However, I haven't been successful yet and was wondering what people did for marketing/battling the ""if I have insurance why..."
thread,thread_1435817917189436,,2024-03-23T03:21:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1435817917189436/,125,,"Ah! I did a thing. My current lease ends in July… single room 168 sq ft, an hour commute one way. I signed a lease for a new space… multiple rooms 1252 sq ft, eight minutes from home!!! And I found my ad strategically placed within the local paper! Thank you all for the inspiration."
thread,thread_1390057191765509,,2024-01-10T23:32:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1390057191765509/,125,,"Have you ever wondered why your business didn't have the traction you wanted? We just finished developing an assessment for business owners to ""check their vital signs"" and figure out whats holding them back. Comment TRACTION and we'll get you access!"
thread,thread_1325099194927976,,2023-09-26T17:14:07Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1325099194927976/,125,,My boys (12 and 10) are w-2 employees of my mobile PT biz. I pay them to load unload my car. I received a notice from the state asking to disclose my workers comp insurance. I don’t have WC insurance. Do i need WC insurance? I’m in pennsylvania
thread,thread_1252560365515193,,2023-05-31T17:12:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1252560365515193/,125,,"Happy Birthday, David Bayliff!"
thread,thread_1046864926084739,,2022-09-03T18:48:10Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1046864926084739/,115,offer,Hello there! I want to be uncaged but currently don’t have the brain power or time to do so… (mom of a 3 yo and 9 month twins). Can someone shed some light on the whole “you can’t provide therapy services under cash pay because they’re billable to Medicare” thing? Do I have that concept wrong? I ...
thread,thread_1016621555775743,,2022-07-23T14:15:48Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1016621555775743/,125,,"Are you overwhelmed with the various ways to market, but you have limited time? Here’s a tip to help you…"
thread,thread_1644193636351862,,2025-01-14T17:11:31Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1644193636351862/,114,result,What’s the hype around all these red light machines/beds? I’ve noticed a lot of PT’s starting “med-spa” like treatment styles in their clinics
thread,thread_1576688763102350,,2024-10-14T16:42:37Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1576688763102350/,124,,What is the general view of using manual muscle tests as an objective measure of progress? Our clinic is trying to steer few of us veterans away from using manual muscle tests and it feels like they just don't want to go through the hassle of doing them. I feel like they are really easy to do and...
thread,thread_1418361482268413,,2024-02-23T15:50:27Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1418361482268413/,124,,What are some ways you have “Wowed” clients?
thread,thread_1322653348505894,,2023-09-22T21:52:46Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1322653348505894/,114,referral,"HELP! I am trying to get credentialed with United Healthcare although I’ve heard nightmares about this insurance company. I have a couple of patients that want me to see them, but have UHC. Are any of you mobile therapists credentialed with United Healthcare in Maryland? I was told they do not co..."
thread,thread_1692973428140549,,2025-03-19T02:10:11Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1692973428140549/,113,outcome,"Those who have a brick and mortar space. What modalities do you feel is best for patient outcome, E stim? Ultrasound? Heat? I was mobile for some long I stopped using them."
thread,thread_1328308777940351,,2023-10-01T23:00:47Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1328308777940351/,123,,Hello! I am a mobile PT in central Wisconsin looking for advice from other mobile PTs on a vehicle they would recommend or don't recommend for the job? Does anyone lease? I currently have a 2017 Jeep Cherokee Limited with about 180k miles on it. Love it but have heard some issues with the newer o...
thread,thread_1826280301476527,,2025-08-26T16:11:35Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1826280301476527/,82,cta|review|offer|outcome,"I have never been in this situation before, any insight is helpful (especially if you happen to know labor laws). We have a new therapist who began treating patients but due to a variety of issues is being let go. Since starting a caseload about two weeks ago, this therapist has seen patients for..."
thread,thread_1369972300440665,,2023-12-09T15:10:44Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1369972300440665/,122,,"Posting a pic of our general PNL for last 3 years. Sole owner with $350k salary, nearly ZERO clinical role and working ""on"" the business approximately 15hrs per week. Revenue will likely see another 25-30% growth for 2024."
thread,thread_1224753241629239,,2023-04-18T22:58:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1224753241629239/,112,referral,Just heard Missouri will be Direct Access as of August of this year!!! So excited for the new possibilities!!!!
thread,thread_1131851634252734,,2022-12-12T21:08:10Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1131851634252734/,122,,I win today. I got a check from UHC from DOS 3/3/21 3/5/21 & 3/8/21. I gave up fighting for it over a year ago. Let that be your lesson to not be in network!
thread,thread_1661005771337315,,2025-02-06T20:42:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1661005771337315/,111,review,It's been about 5 years since I did consulting for a law firm. I was charging $375/hr back then. What are people getting these days? TIA
thread,thread_1421275008643727,,2024-02-28T14:54:13Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1421275008643727/,121,,"The first thing I noticed was all of the ice plunges… So, I’ve deliberately tried hard to spend less time on social media lately, both posting and consuming… A little bit of margin from it, made something abundantly clear to me. When you scroll through social media land, I’m struck by the amount ..."
thread,thread_1760464444724780,,2025-06-08T16:38:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1760464444724780/,110,outcome,"PSA that Luna Physical Therapy is not your friend. When you work with them, keep your eyes wide open on what their mission is. They are prioritizing hospital based outpatient therapy and hospital systems vs indpendeant PT practices. The business model has evolved since I worked with them early on..."
thread,thread_1479233869514507,,2024-05-27T17:15:48Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1479233869514507/,120,,"For those who did The MURPH today, 🙌💪👊"
thread,thread_1293485881422641,,2023-08-04T22:52:24Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1293485881422641/,120,,WHOA! A recent Launchpad student who just started the Pathway program has 18 visits for next wk!
thread,thread_1261927181245178,,2023-06-14T16:06:10Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1261927181245178/,120,,Want to get more clients in your practice? We just recorded a 30 min podcast that will be extremely helpful for you to help you with that 🔥 Want it?
thread,thread_1233701170734446,,2023-05-02T22:20:38Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1233701170734446/,110,referral,"Hey everyone!! Just launched my mobile pelvic PT cash-pay practice in Phoenix, AZ. I'm stoked to get started. I've learned so much already from this group, so thank you 🙏🙏 You can find me on Instagram at @dremilyduncan"
thread,thread_1645022759602283,,2025-01-15T20:39:22Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1645022759602283/,119,,If patients are willing to pay $500-$700 dollars a visit does that mean I should? At what point is it a ripoff?
